"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
-3.83044301843572,-4.18645985112991,-3.36390159691846,-3.36390159691846,-3.02825546525955,-2.94503915923847,-2.56006132338876,-2.45108510131249,-1.93033211909199,-1.55589714550607,-1.45115293346839,-1.56685746489898,-1.80484470877671,-1.77844845516838,-1.80180980508156,-1.62607555358712,-1.22621841327326,-0.991822794486592,-0.841879234360345,-0.876829662993241,-0.670212209277449,-0.430629081771714,-0.25915940551858,-0.163578313976819,-0.0938712156100706,-0.115186409809117,-0.199793302705995,-0.388755494545217,-0.622129693324665,-0.652581218813284,-0.570752572346339,-0.553559166352892,-0.644357016390513,-0.854490330968708,-1.09961278900169,-1.45628773294043,-1.93033211909199,-1.80302266150677,-1.31155801500587,-0.986176859338322,-0.805868050624064,-0.88358155746445,-0.982697664071754,-1.19699719058951,-1.57551969423064,-1.72036947314138,-1.77844845516838,-2.0091694886945,-2.56524940247054,-3.8076629901039,-3.88733039283777,-4.39815601660377,-5.00564775258522,-6.81244509917781,-5.9522438339547,-5.31852007386556,-5.84304454198971,-6.11929791861787,-6.11929791861787,-5.74460446917646
-4.93367425296013,-5.91450350597185,-4.72170400224404,-5.09946650780287,-3.17008566069877,-2.4476108650443,-2.13537717401014,-2.30358559332763,-1.62151049366837,-1.46188034807649,-1.3975575533986,-1.24479479884619,-1.54834281307429,-2.64789627828246,-2.12527607802364,-1.27011260683048,-0.862513026193684,-0.638848407152566,-0.5349475658864,-0.485645325235692,-0.392598242401341,-0.239145908791716,-0.108253585440254,-0.017349638335113,0,-0.167235919375914,-0.50170071598899,-1.19204423346066,-4.24052707240018,-1.37594806906575,-0.835863482761541,-0.709683149200045,-0.614520860104756,-0.517346840756256,-0.644738041352258,-0.973655049263726,-1.4401171678174,-1.76026080216868,-1.67237771220797,-1.1239300966524,-1.35673555887835,-1.41757865115966,-1.30711356324545,-1.45972563920577,-1.75793792075254,-1.92620556578098,-2.14131694539792,-2.44414865731583,-3.23907853218572,-4.33514304877503,-4.68855179492714,-4.85363154528659,-4.94766049493487,-4.81589121730374,-5.68397984736002,-5.05145728861651,-5.59942245933196,-5.62682143352007,-6.72543372218818,-5.59942245933196
-4.11659017116942,-3.92207334128165,-3.90207267457498,-3.25450300251135,-2.58760404802634,-1.93516805252341,-1.90582442551603,-1.90784394824886,-1.40976771730553,-1.26513923956342,-0.996687668946184,-0.980829253011726,-0.934709317398173,-1.1062413158326,-2.22100510600162,-2.172434408529,-1.06537095488831,-0.608622225490257,-0.435408984481236,-0.31800383233817,-0.23648211575339,-0.190676361176708,-0.139606954386418,-0.243856592911751,-0.336872316642553,-0.562469856918329,-1.23511953332277,-0.76873316751654,-0.444881840471956,-0.300429645274284,-0.214555534127676,-0.17197526473981,0,-0.0475109826710517,-0.392302121581884,-0.940327309702396,-2.08024186185061,-1.01362796476311,-0.453185844319576,-0.208747671030477,-0.266051052325486,-0.613042936318284,-1.34170347779202,-1.75851813544825,-1.26797813430185,-1.28590618708862,-1.61696617885489,-1.8957875396521,-2.10455424249491,-3.00983119793349,-5.91450350597185,-4.8665349501225,-5.9522438339547,-5.77635316749104,-4.79149976417958,-6.21460809842219,-4.77952357313287,-4.52820914485196,-4.79149976417958,-5.7138328105097
-3.81217767045843,-5.03595310208055,-4.11047394415198,-3.02207624889359,-2.95843648881029,-2.46628118566484,-2.5108400318145,-1.69663112413648,-1.50148077092901,-1.70925824771631,-1.36688396760007,-1.20932041065253,-1.3378852219122,-1.66442222076686,-2.70605219843954,-1.32200587123753,-0.85003493609709,-0.463465052406153,-0.250771718431684,-0.263184600851394,-0.210844495727193,-0.163342798196173,-0.0576291128366364,-0.0565703514883944,-0.0351091771135679,-0.217534312549699,-0.699366480373862,-0.926341067727656,-0.952954716245746,-0.584472163934289,-0.313478627495791,-0.156770775949949,-0.0592193596599712,-0.136278018292628,-0.404515559072576,-0.756299995565214,-1.86691414282882,-1.7441128157607,-1.01970869107264,-0.652389188087777,-0.658359355074281,-0.99371187884274,-1.4961092271271,-2.50592601701208,-3.23145460707506,-2.54465665419377,-2.25189197867853,-2.26915031690781,-2.57177258280966,-3.83506196429202,-4.09234655955943,-4.72170400224404,-5.27851473925186,-6.50229017087397,-4.89285225843987,-5.14989736142976,-6.4377516497364,-4.96184512992682,-4.90627527877201,-5.5727542122498
-3.19174715747995,-3.58632286578884,-2.80676617404137,-2.94694210938456,-3.01797788250131,-3.2570970376884,-2.79524341280459,-2.19193857290698,-2.08989599958369,-1.46967597005894,-1.98777435315401,-2.01365380114183,-1.54318211665704,-1.87993516013178,-2.55747734262284,-2.12360243746561,-2.4046178185592,-2.67509910096252,-1.5745535105806,-1.21234105399645,-1.26019048432416,-1.09272962550995,-1.01555873353282,-1.13880947841952,-1.06363131977286,-1.03226290812658,-0.943661928670287,-0.412187653868991,-0.0775292025092378,0,-0.159230225570557,-0.46251176348744,-0.644357016390513,-0.913295222894357,-1.23752958785478,-1.60594402317984,-1.09183530438909,-0.734177530117937,-0.486620935069173,-0.470643834133159,-0.698561813261444,-1.05211045501669,-1.32350737302113,-1.1593181637855,-0.848164902826555,-0.85284655931762,-1.04668419580775,-1.4032370818502,-2.07226733793184,-3.42038020107893,-4.01184334071036,-3.83044301843572,-5.5727542122498,-6.26590139280974,-5.03595310208055,-4.32753844938981,-4.52820914485196,-5.29831736654804,-4.76768911548587,-5.42615073805792
-4.29035944614806,-3.51660823317348,-4.45675018086982,-4.80362112471193,-3.72554343848553,-3.67695088324866,-3.57912859015482,-4.3428059215206,-3.01797788250131,-2.43725999632065,-2.20727491318972,-2.22192718997659,-2.21274438899426,-2.27984560602456,-2.81174543744098,-2.4013010659332,-2.03027049767339,-1.28807931362294,-1.00512194558077,-0.640744501766897,-0.543004522130226,-0.481105022316909,-0.531879032963823,-0.768086267224439,-0.611751542355951,-0.305574525293369,-0.0955202018574123,0,-0.192735595142827,-0.608622225490257,-1.09392329918198,-2.433833379604,-1.83258146374831,-0.874908894095386,-0.419158435240167,-0.302457358033935,-0.227779279718738,-0.288615841611872,-0.386398045390939,-0.752260445052452,-1.44604436552566,-1.76960666458692,-1.29901635301283,-0.912298710604618,-0.885519073207401,-1.05843049903528,-1.2949922027131,-1.72036947314138,-2.38379514841959,-3.58993950625903,-4.08044165705311,-4.81589121730374,-5.52146091786225,-5.99146454710798,-5.62682143352007,-5.14989736142976,-5.00564775258522,-5.65499231048677,-5.44914025628262,-5.7138328105097
-6.50229017087397,-3.98459369826298,-3.54391368386375,-3.93734081341244,-2.96617347131245,-2.50470127711618,-2.29759755148301,-4.39005880637115,-2.14729220858801,-1.91324936681576,-1.55211284581483,-1.35673555887835,-1.44646908415596,-2.01440314550061,-4.68855179492714,-1.63424303135307,-0.998314567352746,-0.766578458645828,-0.612858349331142,-0.468404907882039,-0.298406035814757,-0.191523767558754,-0.149776925318228,-0.174353387144778,-0.111043298793325,-0.00551518068811011,0,-0.0357308099557989,-0.133874308556328,-0.468884255977819,-1.52142703511139,-1.2224762758905,-1.00922872753342,-0.690750055960224,-0.242963678763516,-0.066032970604438,-0.199060880798253,-0.47690740556253,-0.795622972149182,-1.20264035909216,-1.31900961431429,-1.49566289817526,-1.15804387243754,-0.99614595712362,-1.20865039387705,-1.50237884014069,-2.46628118566484,-3.3270179834879,-3.54391368386375,-4.40631932724293,-5.40367788220586,-4.52820914485196,-4.89285225843987,-4.72170400224404,-5.62682143352007,-5.84304454198971,-6.64539101451465,-6.90775527898214,-5.74460446917646,-5.36019277026612
-4.3428059215206,-4.42284862919414,-3.13269812862715,-2.77419000360676,-3.15121717639439,-3.35526844977376,-3.25969781938846,-3.11002141995612,-2.02646965691373,-1.98413136187551,-1.59652168716755,-1.43171022465037,-1.55494972715003,-1.93516805252341,-2.6009911288088,-1.87535849310437,-1.18678797957184,-0.887703275022242,-0.604038005488169,-0.522055105717539,-0.406015259413646,-0.310200383882383,-0.337432697716337,-0.354676941276059,-0.25386052397627,-0.0902529889775622,-0.00360649559411174,0,-0.118670929717679,-0.417790757798801,-1.30674408236188,-1.74525763557664,-1.30600552989109,-0.722988022570967,-0.330728761994147,-0.197353979627917,-0.282893555719984,-0.431398490134669,-0.753321903596015,-1.05497825164805,-1.04753901848411,-1.14538948022704,-1.04298838492011,-1.00539520695698,-1.25667059332639,-1.76375527281846,-2.66786841146938,-3.49660756646681,-3.5335865697079,-4.45675018086982,-6.03228654162824,-4.77952357313287,-4.60517018598809,-6.31996861408002,-5.65499231048677,-5.14989736142976,-6.81244509917781,-7.01311579463996,-5.7138328105097,-5.9522438339547
-4.31250057202527,-4.06284589516273,-4.0285568216841,-3.31593753771133,-3.11451580954396,-2.59829933714309,-2.52572864430826,-3.0878475624618,-3.30225743380725,-2.07944154167984,-1.42503518943632,-1.45886505395473,-1.37713642333512,-1.91596307268736,-2.70455631184795,-2.20727491318972,-1.44689398324882,-1.11413210032615,-0.817350784019252,-0.660292843688998,-0.429552903637254,-0.249359198132622,-0.225897339510831,-0.250257843805782,-0.152335661303698,-0.0703151739150256,-0.056147160623001,-0.145603973858792,-0.325730140089311,-0.723606388044654,-1.99730871214131,-1.22044099703324,-0.751836176908625,-0.504843552088443,-0.212822002242338,-0.0130852395486555,-0.127833371509885,-0.444569827988925,-0.849567099831247,-1.30859285345604,-1.33104888689391,-1.09601566282084,-0.835863482761541,-0.789217649310679,-0.926341067727656,-1.37634403026672,-2.22192718997659,-3.29144651770304,-3.55434856115633,-4.61522052184159,-5.38169897548709,-4.66704558970618,-5.33913936106829,-5.36019277026612,-6.4377516497364,-7.13089883029635,-5.47267075369281,-6.03228654162824,-5.91450350597185,-5.49676830527187
-4.02295456613543,-4.29768548624013,-3.19907319757202,-2.75986994983201,-2.82009970491083,-2.51577831345509,-1.56542102701733,-1.05987246035218,-0.639416858138978,-0.516676037444166,-0.469363833958396,-0.796953349285535,-0.99614595712362,-1.25036584389565,-1.81094228864483,-3.16533505794017,-1.72316667776244,-0.822345119031627,-0.363843433417345,-0.211091470290068,-0.156653810045377,-0.137309950964607,-0.150706617424703,-0.0832729191938215,-0.135934277240833,-0.212698293452671,-0.139951960427445,-0.173044720013745,-0.545934800879559,-0.979763154829729,-1.05411704878156,-0.768086267224439,-0.431552442871483,-0.370918764355581,-0.568101691585721,-0.656236826539848,-0.681218609694672,-0.945462109174435,-0.977634362115207,-0.984034383960675,-1.34515241778872,-1.8382223436384,-1.67397643357167,-1.48412772146865,-1.84706078501314,-2.11113862842309,-2.42701517137222,-2.46510402249182,-3.33822258250077,-3.82126864215968,-4.75599307572268,-4.39815601660377,-5.11599580975408,-3.9792317551216,-4.50081017066385,-4.3740584650247,-4.81589121730374,-4.16691525505694,-4.13516655674236,-4.76768911548587
-4.01738352108597,-3.11451580954396,-3.04492251774476,-2.66212126921381,-1.82325013631943,-2.4224953896666,-2.82009970491083,-2.23399230152843,-1.14727746064939,-1.23168664289345,-1.116878097475,-1.19237366848258,-1.1930328642876,-1.35208618979015,-1.78260153144329,-2.03408583995904,-1.27189482081139,-0.794294362564903,-0.409322538435469,-0.263574997108548,-0.362405618647717,-0.822572728000403,-1.41387112889013,-1.24271363264237,-0.698360747612833,-0.20187141603867,0,-0.0792596809856321,-0.160286129933342,-0.258511695152001,-0.549566452082421,-0.655851395816248,-0.382139282804668,-0.474815186242958,-0.682405084028043,-1.02778110790752,-0.965218405497579,-0.964168812118619,-1.09094178236389,-1.2833768271132,-1.00840602078196,-0.958676448370593,-1.06334167458619,-1.56255432653525,-2.27205588795922,-2.52823177452637,-2.65783248494159,-2.94503915923847,-3.72554343848553,-4.44816643717843,-4.40631932724293,-4.40631932724293,-4.47414192358169,-4.62537289330561,-5.91450350597185,-5.99146454710798,-5.9522438339547,-5.29831736654804,-4.91988093082779,-6.11929791861787
-3.41428262121081,-3.83506196429202,-3.25450300251135,-2.76939383134326,-2.15589071384324,-1.90919256612015,-1.58279598148768,-1.82946133641207,-1.37357558871212,-1.31975783731965,-1.18547822168977,-1.15169665976057,-1.46360746422256,-1.57648681229441,-1.71257867135361,-1.27011260683048,-0.815766894107856,-0.519698202269589,-0.415363940287412,-0.537169599105593,-0.789878369519717,-0.736263471633573,-0.571637763162748,-0.638469619269249,-0.34037986145223,0,-0.0445790433979674,-0.49593701127224,-0.670994375918812,-0.916290731874155,-3.03239625792558,-1.68631895677006,-1.5205117032397,-1.94072362236801,-1.73897728378909,-1.94631022907665,-1.80545279636006,-1.1747376790576,-1.00840602078196,-0.811705516684081,-0.952177010438564,-1.26833356348633,-2.08908791873164,-2.35072546832198,-2.1194305498962,-2.4949569856415,-2.78385191451849,-4.26158048159801,-4.52820914485196,-4.39005880637115,-4.56594947283481,-4.65646348037564,-4.19306053516126,-5.13280292807046,-6.50229017087397,-5.24004845842406,-6.4377516497364,-5.47267075369281,-5.24004845842406,-4.90627527877201
-3.95806694392955,-4.0570487774784,-3.53701710480469,-3.50323010722731,-3.07261331788995,-2.67364877438488,-2.85423271128029,-2.20455135272268,-1.41757865115966,-1.16027494906022,-0.736890103507864,-0.646454452567963,-0.822572728000403,-1.06711362160874,-1.24862155599482,-0.944433037820435,-0.816445396904439,-0.943661928670287,-0.894529240092642,-0.691947899984463,-0.318691259326126,-0.0634724229555735,0,-0.0170444346092585,-0.00682322534812554,-0.0876297499609741,-0.193948893034934,-0.362836746052541,-0.790539526568595,-1.11443683901508,-1.37753285545132,-0.925331476526304,-0.878513367540125,-1.1062413158326,-1.93447577142965,-1.6486986263874,-1.13693740298978,-1.08856295281511,-0.565105830679061,-0.596928322819402,-1.12979340615168,-3.1055471395612,-1.16123265064978,-1.08264051915841,-0.884307686021104,-1.01087617436402,-1.57551969423064,-2.45457144999193,-2.81341071676004,-3.62309171357593,-4.38202663467388,-5.52146091786225,-4.29768548624013,-4.29035944614806,-4.06284589516273,-4.32753844938981,-4.50986000618377,-4.40631932724293,-4.47414192358169,-4.99083266680008
-3.5267606046375,-4.39815601660377,-4.44816643717843,-4.48295255326384,-3.00175034587955,-2.30458709566472,-2.02041820123037,-2.19193857290698,-1.20932041065253,-1.05756631923211,-0.860146721256115,-0.684385674891373,-0.646836277696695,-0.821435200861476,-1.1282470937978,-1.21874808990809,-1.11291407337897,-1.12979340615168,-0.792304752093164,-0.455864065692016,-0.350408902360086,-0.1846442521636,-0.168537001823338,-0.161108160394757,-0.090143549852966,-0.00150112612626709,0,-0.281832547662889,-0.763355075603442,-0.935473551290929,-0.954771718692437,-0.76056985687738,-0.856843273230735,-1.17279718685749,-2.58760404802634,-1.24306019303398,-0.898450813745824,-1.14885350510486,-1.25071506687807,-1.33408148967296,-2.9169210931297,-1.67450990917782,-1.06160556303901,-0.766578458645828,-0.828737834866294,-1.35440817225757,-2.02571121925887,-2.98578194270082,-4.49184150068109,-5.13280292807046,-5.49676830527187,-5.18498868124103,-4.56594947283481,-4.84089251950916,-6.57128304236092,-5.22135632541191,-6.50229017087397,-7.41858090274813,-4.81589121730374,-5.44914025628262
-2.75671537308349,-2.64648484544406,-3.09444824649315,-3.40219788199574,-3.98998454689786,-2.07147337203066,-2.2876964805003,-1.6513021165328,-1.09004905800762,-0.941608539858445,-0.76056985687738,-0.574120474138304,-0.59674668627363,-0.834019739441361,-1.18678797957184,-1.05211045501669,-0.92256034488775,-0.948039430188735,-0.638658995275876,-0.328781883337207,-0.261105057601329,-0.155251285271291,-0.140642329802466,-0.0794762015017968,0,-0.0343844268618308,-0.0179603253769929,-0.306525160253261,-0.877550903558225,-1.23168664289345,-1.11474167059799,-0.99695863494161,-1.06421086195078,-1.25071506687807,-2.44876760317213,-0.987786733579225,-0.765932950285598,-1.05325658694731,-1.70539830358001,-2.16980398176023,-2.10373423424888,-1.33902916865278,-0.807212136847918,-0.74950591422933,-1.11993807538286,-1.94981777388633,-3.24419363285249,-3.20398721237445,-3.47054745979695,-4.75599307572268,-4.17338776956255,-5.33913936106829,-5.99146454710798,-4.7444322533216,-4.93367425296013,-4.65646348037564,-4.75599307572268,-4.76768911548587,-5.52146091786225,-5.27851473925186
-3.90703546391711,-4.1043948980756,-3.36969871460278,-3.41124771751566,-3.22640409128899,-3.11677060193105,-2.68238245435363,-2.4046178185592,-1.7492748576219,-1.35829016471029,-1.22724143126529,-1.16860566048864,-1.02081826122809,-1.20330635978278,-1.30268877726509,-1.60594402317984,-1.71424302680023,-1.49879139234704,-1.03057987827628,-0.599292605088321,-0.327254847571604,-0.184163251673326,-0.120586962989118,-0.0491902441907718,-0.0369752361248953,0,-0.0332465937936357,-0.143408583295356,-0.236228790862865,-0.454917991827695,-0.625301633664878,-0.902387826705164,-1.36140664561211,-1.23994546478475,-1.0249901487975,-0.844900735787482,-0.739610054970286,-0.79495844670663,-0.976837231742189,-1.18711568725951,-1.64973920920763,-2.13368655653223,-1.61747008413136,-1.85150947363383,-2.71810053695571,-2.04484689691534,-2.52948569318597,-5.25909665339476,-3.75930191841048,-4.18645985112991,-4.38202663467388,-5.22135632541191,-5.16728910414163,-4.29035944614806,-4.51899248974704,-5.65499231048677,-5.18498868124103,-4.55638002181866,-4.80362112471193,-5.62682143352007
-3.92713664323819,-3.23398946267825,-3.25969781938846,-4.87960703168985,-3.6848874328444,-2.76620911527574,-2.59427518684337,-2.85076650330381,-1.99730871214131,-1.77490235216163,-1.7521542146357,-1.39836694235416,-1.15804387243754,-1.10957212890445,-1.2877167977589,-1.58182274540113,-2.15244243456433,-1.66918791683987,-1.08175517160169,-0.934963997139776,-0.848164902826555,-0.612858349331142,-0.438815087789718,-0.325314713925336,-0.241689468601308,-0.225145553984883,-0.122506674492797,-0.0426987545331152,-0.106472244510517,-0.381114017244333,-0.49298570563766,-0.601479992034121,-0.681613944746272,-0.803855302544367,-1.42669977575493,-1.96254779020834,-1.73047624081116,-1.74755121456373,-1.10081471222331,-0.911054465078909,-1.20097729534614,-1.57262393931138,-2.11527599468905,-3.66907682681776,-3.51324688547078,-2.67220054820851,-2.5497652221365,-2.55490002160854,-3.29954372793566,-5.16728910414163,-4.69948086545933,-4.31250057202527,-4.6356293934728,-5.47267075369281,-5.14989736142976,-4.93367425296013,-5.49676830527187,-5.40367788220586,-5.36019277026612,-5.22135632541191
-3.23398946267825,-3.17008566069877,-3.11002141995612,-2.89860556282327,-2.81842325858358,-1.95474909772252,-2.34758245892478,-2.52323176410967,-1.82139427435775,-1.36335938983739,-1.17830505757736,-1.07763388228292,-1.07880966137193,-0.928616381564792,-1.09302791037421,-1.4907663827166,-1.56733673641546,-1.4925441609626,-1.08411784251766,-0.781322871463671,-0.434790937489993,-0.399284249033083,-0.355675443605649,-0.271939965503173,-0.255537619125214,-0.390527235743957,-0.304760413986532,-0.244111857750406,-0.0388447838235672,0,-0.212450921775467,-0.587346761673734,-0.614520860104756,-0.695550065176256,-1.16860566048864,-1.23890937420683,-1.4943251053336,-2.3434070875143,-1.4753441779534,-1.13072234258634,-1.06305211326956,-0.946234608247227,-1.12701176318981,-2.37946613733,-2.14302052332271,-2.871746293773,-2.56915820223559,-2.33407576008542,-2.83361342407756,-5.29831736654804,-4.43965574751052,-4.22673375026785,-5.52146091786225,-4.47414192358169,-5.74460446917646,-5.08320598693109,-4.59521985513492,-4.99083266680008,-5.24004845842406,-4.7444322533216
-3.47376807449699,-3.81217767045843,-3.13960264397369,-3.95806694392955,-2.33924907736564,-1.69990981559818,-2.2018351898939,-1.77078106284286,-1.2715381238217,-0.813734143549063,-0.649704622717109,-0.577856136225211,-0.62008260970294,-0.904362161008881,-1.49387957179983,-1.72372705883623,-1.47098116928708,-1.30195321268614,-0.652197194230991,-0.371353578479397,-0.198207066024178,-0.13010868534702,-0.27443684570176,-0.272333795504981,-0.335193055122833,-0.316355933036388,-0.140872558881416,-0.0503463744367385,-0.180563103779091,-0.556869562267398,-0.829425198852573,-0.846531487459302,-0.858021823750179,-1.15327969001042,-2.05027116438006,-1.9125720894448,-1.57890870739928,-1.42711635564015,-0.659132301972668,-0.660099326513745,-1.90313805721144,-1.42420393419311,-1.07440759997129,-0.799841919230908,-0.771324961623969,-1.60893803739245,-2.55747734262284,-2.09394622788272,-2.54720767598538,-4.72170400224404,-3.69288747551148,-3.89222037813197,-5.13280292807046,-5.24004845842406,-4.84089251950916,-5.59942245933196,-6.50229017087397,-5.18498868124103,-5.00564775258522,-5.22135632541191
-3.1629681929299,-3.43889924884617,-2.64648484544406,-4.52820914485196,-2.23492644452023,-2.32995628979018,-2.34236596300589,-2.02268320786123,-1.40161106523178,-1.31081589994398,-1.07528646336461,-0.845832268225594,-0.999129010183159,-0.931404369684203,-1.21570806054436,-1.14822278922144,-1.26407672839564,-1.18744350237473,-1.42378856554747,-0.612489277542491,-0.385368406409042,-0.45886588483528,-0.540597782099661,-0.384927456890616,-0.513495852321869,-0.172925835153592,-0.0089398415694743,-0.0847956517047163,-0.222518746545368,-0.398539148037431,-0.574120474138304,-0.310336763016587,-0.504512261709399,-1.35673555887835,-3.35526844977376,-1.71535413802565,-1.19105657905939,-0.742337424750717,-0.552342303968924,-0.854725376216,-0.68398924277518,-0.3314249953997,-0.48402142101394,-0.568631305862378,-0.553559166352892,-1.02359758486266,-1.37594806906575,-1.470110847213,-2.06278110078673,-3.33540964112415,-3.30497852392161,-4.03985637693803,-5.65499231048677,-4.67774087882293,-4.41454982637944,-4.89285225843987,-5.18498868124103,-6.16581793425276,-5.44914025628262,-6.37712702791997
-4.65646348037564,-3.48024058900261,-2.92062480106719,-3.19174715747995,-2.79197543603997,-2.26432638087696,-2.28671174383776,-1.97040778065571,-1.35015531450402,-0.982163476024863,-0.860619534503694,-0.79872994313501,-0.615445672896093,-0.843272639137583,-1.09871229366844,-1.05096563520076,-1.07119169309212,-1.25491528306351,-0.900909629835853,-0.380821277195404,-0.267879445155601,-0.404965233066513,-0.561592740819644,-0.511659304514568,-0.433247489120616,-0.149196306362127,-0.0182658088068925,-0.0640053299759124,-0.170195376996114,-0.498567726370489,-0.615630738132117,-0.372514007968479,-0.514666323151929,-1.12577795674088,-2.96423360649462,-1.15296288341819,-1.02443289049386,-0.946492240607276,-0.559315832926425,-0.840719545027081,-1.18711568725951,-0.822572728000403,-0.843505062148507,-0.727531607421776,-0.676486739666838,-1.63373060500314,-1.8714522381373,-1.59110695574938,-2.24999264287488,-3.6848874328444,-3.33260459019654,-4.01184334071036,-6.26590139280974,-4.58536755869191,-4.31999124375443,-5.52146091786225,-5.47267075369281,-5.80914299031403,-5.77635316749104,-5.7138328105097
-4.64599218050835,-3.20892549401503,-2.68531071413272,-2.67655153404284,-2.4224953896666,-2.37300755729059,-2.34862903149545,-1.54177926396029,-1.36806159285883,-1.22010218625582,-0.910060182123519,-0.663976803260165,-0.713145827066635,-0.885034342223601,-1.02861991684807,-1.06508080545932,-1.18155920948904,-1.2224762758905,-0.832179389255503,-0.319654451695053,-0.204935331665541,-0.210350729515457,-0.405715139363374,-0.362693016264295,-0.255150347449296,-0.140642329802466,0,-0.00591747376403762,-0.128629142597181,-0.43355598827469,-0.531708834682415,-0.445037883227988,-0.698762919345581,-1.28916765038917,-3.50655789731998,-1.09183530438909,-1.14980032543754,-0.88358155746445,-0.465055889521802,-0.697757793117629,-1.34208610645557,-0.755661085949188,-0.732719955679768,-0.709073331110205,-0.636010989189136,-1.50688132410901,-1.96539882563918,-1.66706702527074,-2.3570412787901,-4.31250057202527,-3.47376807449699,-3.74228023084105,-4.85363154528659,-4.24052707240018,-4.07454193492592,-6.72543372218818,-4.51899248974704,-5.62682143352007,-5.44914025628262,-6.31996861408002
-3.61562899237434,-3.26230538279554,-2.98578194270082,-2.64930970607961,-2.03027049767339,-1.55922019627348,-1.48589372634265,-1.37674014831508,-1.02304110182104,-0.525093595563696,-0.404215888707733,-0.56580993209875,-0.658745753842613,-1.09841230866544,-1.60843841210102,-1.25316304851671,-1.22519644077756,-1.07177563471455,-0.519361954788277,-0.2842214008228,-0.109926479378604,-0.204935331665541,-0.3412235060467,-0.304082493819562,-0.328365187727316,-0.191887161663656,-0.114625525841303,-0.0181639706276712,-0.201015199241209,-0.724018844227032,-1.13849722236702,-1.28193434579565,-1.43464462206094,-1.23408842823056,-1.78677192771702,-1.15327969001042,-1.67718156452062,-1.08146022985054,-0.511992971517997,-0.885761526839332,-2.13622355577882,-1.00758399032055,-0.764643182265015,-0.738772358586221,-1.0449767395022,-2.3859667019331,-2.09801292726527,-1.72316667776244,-2.22100510600162,-3.50655789731998,-3.36390159691846,-4.09234655955943,-3.91703554725169,-4.23360662955561,-4.81589121730374,-5.40367788220586,-5.44914025628262,-5.91450350597185,-5.20300718674371,-5.16728910414163
-3.38139475436598,-2.77258872223978,-3.26754099684948,-3.66126428708096,-3.12129549652934,-2.27594316204762,-2.05027116438006,-1.68739945390381,-1.32915816974908,-0.887460350206278,-0.645309851145785,-0.627172191636412,-0.588066704109438,-0.937769763551279,-1.22077992264232,-1.17928019173556,-1.19699719058951,-1.30232092734371,-0.608254713541983,-0.231679882336496,-0.133417113440352,-0.143062382841838,-0.341504879149288,-0.369470747884788,-0.316493154305901,-0.128742875892725,0,-0.0185713855854353,-0.107139875557904,-0.502857454116814,-0.706435074886881,-0.621570982070723,-0.779576908558333,-1.23511953332277,-2.55876849838646,-1.49209942001687,-1.83133224434788,-0.926846245813672,-0.491513312733618,-0.654695994185693,-1.46058696570175,-0.827822083886547,-0.96837381174438,-0.838866834909352,-0.71498387516912,-1.66020502948775,-2.36446049671213,-1.99216353357278,-2.4013010659332,-4.24052707240018,-3.41428262121081,-4.26158048159801,-6.26590139280974,-5.00564775258522,-4.61522052184159,-5.47267075369281,-5.16728910414163,-5.27851473925186,-5.7138328105097,-5.14989736142976
-3.86800612001137,-3.95806694392955,-3.19174715747995,-3.43889924884617,-2.66212126921381,-1.84579335772054,-1.93933183369519,-1.96468530438165,-1.18809945516965,-0.938025224020161,-1.0486799199199,-1.0026659476209,-0.930643238098556,-1.10533483442894,-1.0993125337825,-1.20330635978278,-1.45929525400438,-1.97977721856689,-1.06421086195078,-0.814637078147655,-0.715392789507265,-1.00048789067491,-0.825764705174784,-0.72072394833018,-0.47690740556253,-0.32075638018121,-0.411885675911087,-0.262794356944002,-0.225521376100174,-0.153500890985761,-0.0754781411759567,-0.355390055475858,-0.723400223730966,-1.07616609983828,-1.96183629960557,-2.16543525484681,-1.94281494414801,-1.70374859190534,-1.02026332225713,-0.59257812563825,-0.512827626436664,-0.677864557028788,-0.595657559282688,-0.687761708283607,-0.351829558942255,-0.526955005695874,-0.899187823974493,-1.28699216004603,-1.84263179960181,-2.97592964625781,-5.22135632541191,-4.85363154528659,-3.90703546391711,-4.56594947283481,-5.54677872584654,-5.77635316749104,-5.08320598693109,-4.7444322533216,-4.96184512992682,-5.47267075369281
